playerID,year,prev_score_1,prev_score_2,prev_score_3,prev_attend,sportsmanship
anderke01w,1,0.0,0.0,0.0,94171.0,0
anderke01w,2,0.1406910318758096,0.0,0.0,133647.0,0
anderke01w,3,0.3844675124951942,0.1406910318758096,0.0,160860.0,0
andrame01w,1,0.0,0.0,0.0,159356.0,0
andrame01w,2,0.14554579673776663,0.0,0.0,159453.0,0
andrame01w,3,0.08622620380739082,0.14554579673776663,0.0,165738.0,0
andrame01w,5,0.19849624060150375,0.08622620380739082,0.14554579673776663,162669.0,0
anosini01w,9,0.0,0.0,0.0,136069.0,0
anosini01w,10,0.19021739130434784,0.0,0.0,196077.0,0
anosini01w,11,0.12611607142857142,0.19021739130434784,0.0,0.0,0
appelja01w,11,0.0,0.0,0.0,0.0,0
arcaija01w,1,0.0,0.0,0.0,181115.0,0
arcaija01w,2,0.0931422722620266,0.0,0.0,188648.0,0
arcaija01w,3,0.0927209705372617,0.0931422722620266,0.0,150203.0,0
arcaija01w,4,0.04390681003584229,0.0927209705372617,0.0931422722620266,137455.0,0
arcaija01w,6,0.056338028169014086,0.04390681003584229,0.0927209705372617,120676.0,0
askamma01w,1,0.0,0.0,0.0,130586.0,0
askamma01w,2,0.1093210586881473,0.0,0.0,138816.0,0
askamma01w,3,0.16688109990794622,0.1093210586881473,0.0,111951.0,0
atkinla01w,7,0.0,0.0,0.0,180270.0,0
atkinla01w,8,0.08913732323493723,0.0,0.0,138922.0,0
atkinla01w,9,0.14684000313258674,0.08913732323493723,0.0,134945.0,0
atkinla01w,10,0.4691311690748733,0.14684000313258674,0.08913732323493723,141778.0,0
atunrmo01w,9,0.0,0.0,0.0,128989.0,0
augusse01w,7,0.0,0.0,0.0,142494.0,0
augusse01w,8,0.051601423487544484,0.0,0.0,122768.0,0
augusse01w,9,0.053064958828911254,0.051601423487544484,0.0,133915.0,0
augusse01w,10,0.044145873320537425,0.053064958828911254,0.051601423487544484,130941.0,0
augusse01w,11,0.07890417876530742,0.044145873320537425,0.053064958828911254,0.0,0
aycocan01w,1,0.0,0.0,0.0,134964.0,0
ayimmi01w,11,0.0,0.0,0.0,0.0,0
azizle01w,4,0.0,0.0,0.0,105005.0,0
azzije01w,1,0.0,0.0,0.0,148446.0,0
azzije01w,2,0.07692307692307693,0.0,0.0,186410.0,0
azzije01w,3,0.0946058091286307,0.07692307692307693,0.0,157934.0,0
azzije01w,4,0.08861859252823631,0.0946058091286307,0.07692307692307693,177269.0,0
badertr01w,1,0.0,0.0,0.0,150521.0,0
badertr01w,2,0.19801490062127172,0.0,0.0,141282.0,0
badertr01w,3,0.2693136349646045,0.19801490062127172,0.0,147810.0,0
bakersh01w,7,0.0,0.0,0.0,161639.0,0
bakersh01w,8,0.11237785016286644,0.0,0.0,176587.0,0
bakersh01w,9,0.16633663366336635,0.11237785016286644,0.0,127721.0,0
bakersh01w,10,0.6198347107438017,0.16633663366336635,0.11237785016286644,141717.0,0
balesal01w,8,0.0,0.0,0.0,141252.0,0
balesal01w,9,0.245089457652043,0.0,0.0,116638.0,0
balesal01w,11,0.10679611650485436,0.245089457652043,0.0,0.0,0
banchrh01w,1,0.0,0.0,0.0,120607.0,0
baranel01w,2,0.0,0.0,0.0,139874.0,0
baranel01w,4,0.133130081300813,0.0,0.0,120253.0,0
baranel01w,5,0.0811764705882353,0.133130081300813,0.0,125097.0,0
baranel01w,6,0.08396946564885496,0.0811764705882353,0.133130081300813,113447.0,0
barksla01w,2,0.0,0.0,0.0,109522.0,0
barksla01w,3,1.2244897959183674,0.0,0.0,121019.0,0
barksla01w,4,0.19082794706063405,1.2244897959183674,0.0,118463.0,0
barnead01w,1,0.0,0.0,0.0,128127.0,0
barnead01w,2,3.0864197530864197,0.0,0.0,231962.0,0
barnead01w,3,0.0,3.0864197530864197,0.0,250565.0,0
barnead01w,4,0.18309065250217035,0.0,3.0864197530864197,234717.0,0
barnead01w,5,0.1944954596469748,0.18309065250217035,0.0,212346.0,0
barnequ01w,1,0.0,0.0,0.0,168062.0,0
barnequ01w,2,0.2170212765957447,0.0,0.0,172381.0,0
barnequ01w,3,0.2765012108846132,0.2170212765957447,0.0,155048.0,0
batkosu01w,6,0.0,0.0,0.0,147866.0,0
batkosu01w,10,0.25879795408453754,0.0,0.0,153772.0,0
batteja01w,6,0.0,0.0,0.0,166604.0,0
batteja01w,7,0.945179584120983,0.0,0.0,117810.0,0
battlas01w,6,0.0,0.0,0.0,118874.0,0
battlas01w,7,7.8125,0.0,0.0,113837.0,0
battlas01w,8,0.07728535201062674,7.8125,0.0,161075.0,0
battlas01w,9,0.06605019815059446,0.07728535201062674,7.8125,136979.0,0
battlas01w,10,0.11515022675736962,0.06605019815059446,0.07728535201062674,139798.0,0
bauerca01w,1,0.0,0.0,0.0,144511.0,0
bauerca01w,2,0.3061791368904826,0.0,0.0,136295.0,0
bauerca01w,3,0.5767012687427913,0.3061791368904826,0.0,124146.0,0
beardal01w,5,0.0,0.0,0.0,126801.0,0
beardal01w,6,0.09560975609756098,0.0,0.0,131524.0,0
beardal01w,7,0.08571428571428572,0.09560975609756098,0.0,144867.0,0
beardal01w,8,0.193158953722334,0.08571428571428572,0.09560975609756098,144884.0,0
beardal01w,9,0.13259195893926431,0.193158953722334,0.08571428571428572,133076.0,0
beardal01w,10,0.14743589743589744,0.13259195893926431,0.193158953722334,137656.0,0
beckki01w,9,0.0,0.0,0.0,128656.0,0
bennije01w,6,0.0,0.0,0.0,126841.0,0
berezva01w,9,0.0,0.0,0.0,133603.0,0
berthlu01w,3,0.0,0.0,0.0,144179.0,0
berthlu01w,4,9.765625,0.0,0.0,155578.0,0
berthlu01w,5,0.47028538897552036,9.765625,0.0,147544.0,0
beviltu01w,1,0.0,0.0,0.0,145213.0,0
beviltu01w,2,0.14824120603015076,0.0,0.0,147739.0,0
beviltu01w,3,0.12944162436548223,0.14824120603015076,0.0,142575.0,0
beviltu01w,4,0.13822986780711008,0.12944162436548223,0.14824120603015076,139066.0,0
beviltu01w,5,0.23620559334845048,0.13822986780711008,0.12944162436548223,131654.0,0
beviltu01w,6,0.18726007303142847,0.23620559334845048,0.13822986780711008,176526.0,0
beviltu01w,7,0.07903780068728522,0.18726007303142847,0.23620559334845048,142717.0,0
beviltu01w,8,0.07207207207207207,0.07903780068728522,0.18726007303142847,135054.0,1
beviltu01w,9,0.097669256381798,0.07207207207207207,0.07903780068728522,125749.0,0
beviltu01w,10,0.08333333333333333,0.097669256381798,0.07207207207207207,128680.0,0
beviltu01w,11,0.08826945412311266,0.08333333333333333,0.097669256381798,0.0,0
bibbyje01w,1,0.0,0.0,0.0,135722.0,0
bibrzag01w,5,0.0,0.0,0.0,127957.0,0
bibrzag01w,7,0.08787143022314718,0.0,0.0,142594.0,0
birdsu01w,3,0.0,0.0,0.0,95257.0,0
birdsu01w,4,0.042818911685994644,0.0,0.0,111774.0,0
birdsu01w,5,0.04137323943661972,0.042818911685994644,0.0,120857.0,0
birdsu01w,6,0.04225352112676056,0.04137323943661972,0.042818911685994644,134291.0,0
birdsu01w,7,0.045098039215686274,0.04225352112676056,0.04137323943661972,151150.0,0
birdsu01w,8,0.07981220657276995,0.045098039215686274,0.04225352112676056,145664.0,0
birdsu01w,9,0.05005440696409141,0.07981220657276995,0.045098039215686274,135553.0,0
birdsu01w,10,0.05490549054905491,0.05005440696409141,0.07981220657276995,140503.0,0
birdsu01w,11,0.045413260672116255,0.05490549054905491,0.05005440696409141,0.0,0
bjorkan01w,11,0.0,0.0,0.0,0.0,0
bjorkte01w,5,0.0,0.0,0.0,133858.0,0
blackch01w,10,0.0,0.0,0.0,103442.0,0
blackde01w,1,0.0,0.0,0.0,110507.0,0
blackde01w,2,0.1048780487804878,0.0,0.0,118720.0,0
blackde01w,3,0.07293868921775898,0.1048780487804878,0.0,244134.0,0
blackde01w,4,0.11123470522803114,0.07293868921775898,0.1048780487804878,246667.0,0
blackde01w,5,0.11859497301065917,0.11123470522803114,0.07293868921775898,259237.0,0
blodgci01w,1,0.0,0.0,0.0,238710.0,0
blodgci01w,2,0.2543953869636497,0.0,0.0,214448.0,0
blueni01w,7,0.0,0.0,0.0,171501.0,0
blueni01w,8,0.5494337779677055,0.0,0.0,133255.0,0
blueni01w,9,0.15589569160997732,0.5494337779677055,0.0,133255.0,0
blueni01w,10,0.10986964618249534,0.15589569160997732,0.5494337779677055,154637.0,0
blueoc01w,4,0.0,0.0,0.0,0.0,0
blueoc01w,5,1.095690284879474,0.0,0.0,0.0,0
bobbish01w,9,0.0,0.0,0.0,0.0,0
bobbish01w,10,0.07246376811594203,0.0,0.0,0.0,0
bobbish01w,11,0.13642674285163991,0.07246376811594203,0.0,0.0,0
boddiwh01w,10,0.0,0.0,0.0,0.0,0
boltoru01w,1,0.0,0.0,0.0,0.0,0
boltoru01w,2,0.06912442396313365,0.0,0.0,0.0,0
boltoru01w,3,0.09450171821305842,0.06912442396313365,0.0,0.0,0
boltoru01w,4,0.10040705563093623,0.09450171821305842,0.06912442396313365,0.0,0
boltoru01w,5,0.09980806142034548,0.10040705563093623,0.09450171821305842,0.0,0
bondla01w,7,0.0,0.0,0.0,0.0,0
bondla01w,9,0.1758957654723127,0.0,0.0,0.0,0
bonfisu01w,3,0.0,0.0,0.0,0.0,0
bonnede01w,10,0.0,0.0,0.0,0.0,0
bonnede01w,11,0.09668508287292818,0.0,0.0,0.0,0
bowenli01w,8,0.0,0.0,0.0,0.0,0
boydca01w,2,0.0,0.0,0.0,0.0,0
braxtka01w,6,0.0,0.0,0.0,0.0,0
braxtka01w,7,0.18838304552590268,0.0,0.0,0.0,0
braxtka01w,8,0.41899116239011186,0.18838304552590268,0.0,0.0,0
braxtka01w,9,0.25871559633027524,0.41899116239011186,0.18838304552590268,0.0,0
braxtka01w,10,0.1847457627118644,0.25871559633027524,0.41899116239011186,0.0,0
braxtka01w,11,0.15674603174603174,0.1847457627118644,0.25871559633027524,0.0,0
braxtka01w,11,0.0,0.15674603174603174,0.1847457627118644,0.0,0
brazian01w,1,0.0,0.0,0.0,0.0,0
brazian01w,2,0.291198524594142,0.0,0.0,0.0,0
brelaje01w,11,0.0,0.0,0.0,0.0,0
brelaje01w,11,0.0,0.0,0.0,0.0,0
bristre01w,2,0.0,0.0,0.0,0.0,0
brogami01w,1,0.0,0.0,0.0,0.0,0
brondsa01w,2,0.0,0.0,0.0,0.0,0
brondsa01w,3,0.07176470588235294,0.0,0.0,0.0,0
brondsa01w,4,0.05242463958060288,0.07176470588235294,0.0,0.0,0
brownco01w,4,0.0,0.0,0.0,0.0,0
brownco01w,5,0.05747126436781609,0.0,0.0,0.0,0
brownco01w,6,0.09785106436706145,0.05747126436781609,0.0,0.0,0
brownco01w,7,0.945179584120983,0.09785106436706145,0.05747126436781609,0.0,0
browned01w,1,0.0,0.0,0.0,0.0,0
browned01w,2,0.12439418416801293,0.0,0.0,0.0,0
browned01w,3,0.135,0.12439418416801293,0.0,0.0,0
browned01w,4,0.13296903460837886,0.135,0.12439418416801293,0.0,0
browned01w,7,0.08396946564885496,0.13296903460837886,0.135,0.0,0
brownki01w,3,0.0,0.0,0.0,0.0,0
brownki01w,4,0.4286694101508916,0.0,0.0,0.0,0
brownki01w,5,0.15892538798524067,0.4286694101508916,0.0,0.0,0
brownki01w,6,0.0762854091440777,0.15892538798524067,0.4286694101508916,0.0,0
brownki01w,7,0.48828125,0.0762854091440777,0.15892538798524067,0.0,0
brownki01w,8,1.0404280618311534,0.48828125,0.0762854091440777,0.0,0
brownki01w,9,0.10257543239489963,1.0404280618311534,0.48828125,0.0,0
brownki01w,10,0.07735849056603773,0.10257543239489963,1.0404280618311534,0.0,0
brownru01w,1,0.0,0.0,0.0,0.0,0
brownru01w,2,0.11929307805596466,0.0,0.0,0.0,0
brownru01w,3,0.12894736842105264,0.11929307805596466,0.0,0.0,0
brownru01w,4,0.1232741617357002,0.12894736842105264,0.11929307805596466,0.0,0
brumfma01w,1,0.0,0.0,0.0,0.0,0
brumfma01w,2,0.15497553017944535,0.0,0.0,0.0,0
brumfma01w,4,0.22127882771394386,0.15497553017944535,0.0,0.0,0
brungje01w,5,0.0,0.0,0.0,0.0,0
brungje01w,6,0.10649519250273845,0.0,0.0,0.0,0
brungje01w,7,0.9053870529651425,0.10649519250273845,0.0,0.0,0
brunsre01w,5,0.0,0.0,0.0,0.0,0
brunsre01w,6,0.0983461456506417,0.0,0.0,0.0,0
brunsre01w,7,0.08448753462603878,0.0983461456506417,0.0,0.0,0
brunsre01w,8,0.10887772194304858,0.08448753462603878,0.0983461456506417,0.0,0
brunsre01w,9,0.08369098712446352,0.10887772194304858,0.08448753462603878,0.0,0
brunsre01w,10,0.10526315789473684,0.08369098712446352,0.10887772194304858,0.0,0
brunsre01w,11,0.08571428571428572,0.10526315789473684,0.08369098712446352,0.0,0
bullevi01w,1,0.0,0.0,0.0,0.0,0
bullevi01w,2,0.08043875685557587,0.0,0.0,0.0,0
bullevi01w,3,0.08014911463187326,0.08043875685557587,0.0,0.0,0
burgean01w,2,0.0,0.0,0.0,0.0,0
burgean01w,3,0.06155950752393981,0.0,0.0,0.0,0
burgean01w,4,0.061708860759493674,0.06155950752393981,0.0,0.0,0
burgeli01w,1,0.0,0.0,0.0,0.0,0
burraal01w,1,0.0,0.0,0.0,0.0,0
burraal01w,2,0.18256318714755163,0.0,0.0,0.0,0
burraal01w,3,0.20274653979238752,0.18256318714755163,0.0,0.0,0
burraal01w,4,0.09162717219589257,0.20274653979238752,0.18256318714755163,0.0,0
burseja01w,2,0.0,0.0,0.0,0.0,0
burseja01w,3,0.3501277966457757,0.0,0.0,0.0,0
burseja01w,4,0.2535154137371552,0.3501277966457757,0.0,0.0,0
burseja01w,5,0.3414232397156023,0.2535154137371552,0.3501277966457757,0.0,0
burseja01w,6,0.2607003891050584,0.3414232397156023,0.2535154137371552,0.0,0
burseja01w,7,0.33643771827706637,0.2607003891050584,0.3414232397156023,0.0,0
burseja01w,8,0.15739484396200815,0.33643771827706637,0.2607003891050584,0.0,0
burseja01w,10,0.12129760225669958,0.15739484396200815,0.33643771827706637,0.0,0
buttsta01w,5,0.0,0.0,0.0,0.0,0
byearla01w,1,0.0,0.0,0.0,0.0,0
byearla01w,2,0.18618042226487524,0.0,0.0,0.0,0
byearla01w,3,0.2868741542625169,0.18618042226487524,0.0,0.0,0
byearla01w,4,0.40009144947416553,0.2868741542625169,0.18618042226487524,0.0,0
byearla01w,7,1.1574074074074074,0.40009144947416553,0.2868741542625169,0.0,0
byearla01w,8,0.49586776859504134,1.1574074074074074,0.40009144947416553,0.0,0
byearla01w,9,0.28055999775552004,0.49586776859504134,1.1574074074074074,0.0,0
camba01w,11,0.0,0.0,0.0,0.0,0
campbed01w,1,0.0,0.0,0.0,0.0,0
campbed01w,2,0.06862745098039216,0.0,0.0,0.0,0
campbed01w,3,0.05269320843091335,0.06862745098039216,0.0,0.0,0
campbed01w,4,0.0,0.05269320843091335,0.06862745098039216,0.0,1
campbed01w,5,0.058011049723756904,0.0,0.05269320843091335,0.0,0
campbed01w,6,0.10886921178690666,0.058011049723756904,0.0,0.0,0
campbmi01w,1,0.0,0.0,0.0,0.0,0
cantydo01w,1,0.0,0.0,0.0,0.0,0
cantydo01w,2,0.08163265306122448,0.0,0.0,0.0,0
cantydo01w,3,0.1104,0.08163265306122448,0.0,0.0,0
cantydo01w,4,0.0944,0.1104,0.08163265306122448,0.0,0
cantydo01w,5,0.09567901234567901,0.0944,0.1104,0.0,0
cantydo01w,6,0.07922077922077922,0.09567901234567901,0.0944,0.0,0
cantydo01w,7,0.07522567703109329,0.07922077922077922,0.09567901234567901,0.0,0
cantydo01w,8,0.09689870317235587,0.07522567703109329,0.07922077922077922,0.0,0
cantydo01w,9,0.05412371134020619,0.09689870317235587,0.07522567703109329,0.0,0
cantydo01w,10,0.10040705563093623,0.05412371134020619,0.09689870317235587,0.0,0
cantydo01w,11,0.1559278350515464,0.10040705563093623,0.05412371134020619,0.0,0
careyja01w,6,0.0,0.0,0.0,0.0,0
careyja01w,7,0.6084369929691725,0.0,0.0,0.0,0
careyja01w,8,0.14670644041273415,0.6084369929691725,0.0,0.0,0
careyja01w,9,0.08544038824112417,0.14670644041273415,0.6084369929691725,0.0,0
carsoes01w,9,0.0,0.0,0.0,0.0,0
carsoes01w,10,0.07585139318885449,0.0,0.0,0.0,0
carsoes01w,11,0.11757857974388825,0.07585139318885449,0.0,0.0,0
carteam01w,5,0.0,0.0,0.0,0.0,0
carteam01w,6,14.792899408284024,0.0,0.0,0.0,0
cashsw01w,3,0.0,0.0,0.0,0.0,0
cashsw01w,4,0.07877664504170528,0.0,0.0,0.0,0
cashsw01w,5,0.06927985414767548,0.07877664504170528,0.0,0.0,0
cashsw01w,6,0.0760180995475113,0.06927985414767548,0.07877664504170528,0.0,0
cashsw01w,7,0.16447054785377854,0.0760180995475113,0.06927985414767548,0.0,0
cashsw01w,8,0.08585858585858586,0.16447054785377854,0.0760180995475113,0.0,0
cashsw01w,9,0.072992700729927,0.08585858585858586,0.16447054785377854,0.0,0
cashsw01w,10,0.07766990291262135,0.072992700729927,0.08585858585858586,0.0,0
cashsw01w,11,0.11243144424131626,0.07766990291262135,0.072992700729927,0.0,0
cassija01w,1,0.0,0.0,0.0,0.0,0
castriz01w,3,0.0,0.0,0.0,0.0,0
castriz01w,4,0.33208549692066175,0.0,0.0,0.0,0
castriz01w,6,0.1735891932836763,0.33208549692066175,0.0,0.0,0
castriz01w,7,0.08304891922639362,0.1735891932836763,0.33208549692066175,0.0,0
castriz01w,8,0.08854961832061069,0.08304891922639362,0.1735891932836763,0.0,0
castriz01w,9,0.07268951194184839,0.08854961832061069,0.08304891922639362,0.0,0
castriz01w,10,0.05812220566318927,0.07268951194184839,0.08854961832061069,0.0,0
castriz01w,11,0.08196721311475409,0.05812220566318927,0.07268951194184839,0.0,0
catchta01w,3,0.0,0.0,0.0,0.0,0
catchta01w,4,0.1328191945158526,0.0,0.0,0.0,0
catchta01w,5,0.14214876033057852,0.1328191945158526,0.0,0.0,0
catchta01w,6,0.12184508268059181,0.14214876033057852,0.1328191945158526,0.0,0
catchta01w,7,0.1030664395229983,0.12184508268059181,0.14214876033057852,0.0,0
catchta01w,8,0.08403361344537816,0.1030664395229983,0.12184508268059181,0.0,0
catchta01w,9,0.0943952802359882,0.08403361344537816,0.1030664395229983,0.0,0
catchta01w,10,0.14265129682997119,0.0943952802359882,0.08403361344537816,0.0,0
catchta01w,11,0.08487084870848709,0.14265129682997119,0.0943952802359882,0.0,0
caufila01w,3,0.0,0.0,0.0,0.0,0
chambco01w,8,0.0,0.0,0.0,0.0,0
chanequ01w,9,0.0,0.0,0.0,0.0,0
chapmji01w,3,0.0,0.0,0.0,0.0,0
charlti01w,11,0.0,0.0,0.0,0.0,0
cheekjo01w,11,0.0,0.0,0.0,0.0,0
chestfe01w,11,0.0,0.0,0.0,0.0,0
choneka01w,5,0.0,0.0,0.0,0.0,0
choneka01w,6,0.4914933837429111,0.0,0.0,0.0,0
choneka01w,7,1.2093523246439128,0.4914933837429111,0.0,0.0,0
chriska01w,3,0.0,0.0,0.0,0.0,0
chriska01w,4,0.2872737719046251,0.0,0.0,0.0,0
chriska01w,5,0.3095599393019727,0.2872737719046251,0.0,0.0,0
chriska01w,6,0.4195618446232697,0.3095599393019727,0.2872737719046251,0.0,0
chriska01w,7,2.1433470507544583,0.4195618446232697,0.3095599393019727,0.0,0
chriska01w,8,1.5089784216085709,2.1433470507544583,0.4195618446232697,0.0,0
chriska02w,11,0.0,0.0,0.0,0.0,0
chriska02w,11,0.0,0.0,0.0,0.0,0
chrissh01w,5,0.0,0.0,0.0,0.0,0
chrissh01w,6,0.12678571428571428,0.0,0.0,0.0,0
chrissh01w,7,0.15451174289245984,0.12678571428571428,0.0,0.0,0
chrissh01w,8,0.13171225937183384,0.15451174289245984,0.12678571428571428,0.0,0
chrissh01w,9,0.09295774647887324,0.13171225937183384,0.15451174289245984,0.0,0
chrissh01w,10,0.1246040126715945,0.09295774647887324,0.13171225937183384,0.0,0
cironkr01w,10,0.0,0.0,0.0,0.0,0
clearmi01w,1,0.0,0.0,0.0,0.0,0
clearmi01w,2,0.07072691552062868,0.0,0.0,0.0,0
clinest01w,1,0.0,0.0,0.0,0.0,0
clinest01w,2,0.11695906432748537,0.0,0.0,0.0,0
clinest01w,3,3.111111111111111,0.11695906432748537,0.0,0.0,0
coggicl01w,8,0.0,0.0,0.0,0.0,0
cokermo01w,5,0.0,0.0,0.0,0.0,0
colemco01w,4,0.0,0.0,0.0,0.0,0
colemma01w,10,0.0,0.0,0.0,0.0,0
colemma01w,11,0.0838095238095238,0.0,0.0,0.0,0
colleka01w,1,0.0,0.0,0.0,0.0,0
colleka01w,2,0.07445589919816724,0.0,0.0,0.0,0
colsosy01w,11,0.0,0.0,0.0,0.0,0
consuca01w,2,0.0,0.0,0.0,0.0,0
coopeca01w,2,0.0,0.0,0.0,0.0,0
coopeca01w,3,1.1534025374855825,0.0,0.0,0.0,0
coopecy01w,1,0.0,0.0,0.0,0.0,0
coopecy01w,4,0.05622119815668203,0.0,0.0,0.0,0
crawlsy01w,1,0.0,0.0,0.0,0.0,0
crawlsy01w,2,0.15698924731182795,0.0,0.0,0.0,0
crawlsy01w,3,0.1737242128121607,0.15698924731182795,0.0,0.0,0
crawlsy01w,4,0.10989010989010989,0.1737242128121607,0.15698924731182795,0.0,0
crockda01w,3,0.0,0.0,0.0,0.0,0
crockwi01w,9,0.0,0.0,0.0,0.0,0
cronika01w,7,0.0,0.0,0.0,0.0,0
cunnibe01w,1,0.0,0.0,0.0,0.0,0
cunnida01w,3,0.0,0.0,0.0,0.0,0
currimo01w,7,0.0,0.0,0.0,0.0,0
currimo01w,8,0.1481042654028436,0.0,0.0,0.0,0
currimo01w,9,0.14423076923076922,0.1481042654028436,0.0,0.0,0
currimo01w,10,0.17592592592592593,0.14423076923076922,0.1481042654028436,0.0,0
currimo01w,11,0.11401098901098901,0.17592592592592593,0.14423076923076922,0.0,0
curryed01w,4,0.0,0.0,0.0,0.0,0
curryed01w,6,0.297441998810232,0.0,0.0,0.0,0
dalesst01w,3,0.0,0.0,0.0,0.0,0
dalesst01w,4,0.12919254658385093,0.0,0.0,0.0,0
dalesst01w,5,0.14729458917835672,0.12919254658385093,0.0,0.0,0
dalesst01w,7,0.07800511508951406,0.14729458917835672,0.12919254658385093,0.0,0
dalesst01w,8,0.0946069203749345,0.07800511508951406,0.14729458917835672,0.0,0
daleygr01w,1,0.0,0.0,0.0,0.0,0
daleygr01w,2,0.08492201039861352,0.0,0.0,0.0,0
daleygr01w,3,1.3774104683195594,0.08492201039861352,0.0,0.0,0
daleygr01w,4,0.2191380569758948,1.3774104683195594,0.08492201039861352,0.0,0
darlihe01w,1,0.0,0.0,0.0,0.0,0
darlihe01w,2,0.09352517985611511,0.0,0.0,0.0,0
darlihe01w,4,0.07583547557840617,0.09352517985611511,0.0,0.0,0
darlihe01w,5,0.16466346153846154,0.07583547557840617,0.09352517985611511,0.0,0
darlihe01w,6,0.1173974540311174,0.16466346153846154,0.07583547557840617,0.0,0
darlihe01w,7,0.16333333333333333,0.1173974540311174,0.16466346153846154,0.0,0
darlihe01w,8,0.12520593080724876,0.16333333333333333,0.1173974540311174,0.0,0
darlihe01w,9,0.12280701754385964,0.12520593080724876,0.16333333333333333,0.0,0
darlihe01w,10,0.11551724137931034,0.12280701754385964,0.12520593080724876,0.0,0
davenje01w,8,0.0,0.0,0.0,0.0,0
davenje01w,9,0.22271867547490476,0.0,0.0,0.0,0
davenje01w,10,0.5692359588463485,0.22271867547490476,0.0,0.0,0
davenje01w,11,0.5799578767436891,0.5692359588463485,0.22271867547490476,0.0,0
davisbr01w,7,0.0,0.0,0.0,0.0,0
davisde01w,8,0.0,0.0,0.0,0.0,0
davista02w,10,0.0,0.0,0.0,0.0,0
deforan01w,1,0.0,0.0,0.0,0.0,0
deforan01w,4,0.09067198608985061,0.0,0.0,0.0,0
deforan01w,5,0.05727699530516432,0.09067198608985061,0.0,0.0,0
deforan01w,6,0.044270833333333336,0.05727699530516432,0.09067198608985061,0.0,0
deforan01w,7,0.058355437665782495,0.044270833333333336,0.05727699530516432,0.0,0
deforan01w,8,0.057942057942057944,0.058355437665782495,0.044270833333333336,0.0,0
deforan01w,9,0.045283018867924525,0.057942057942057944,0.058355437665782495,0.0,0
deforan01w,10,0.06139315230224321,0.045283018867924525,0.057942057942057944,0.0,0
derevje01w,5,0.0,0.0,0.0,0.0,0
derevje01w,6,0.5102040816326531,0.0,0.0,0.0,0
derevje01w,7,0.1823387465956968,0.5102040816326531,0.0,0.0,0
derevje01w,8,0.09629096378084177,0.1823387465956968,0.5102040816326531,0.0,0
derevje01w,9,0.22499999999999998,0.09629096378084177,0.1823387465956968,0.0,0
desouer01w,3,0.0,0.0,0.0,0.0,0
desouer01w,8,4.164187983343249,0.0,0.0,0.0,0
desouer01w,9,0.17987846756627704,4.164187983343249,0.0,0.0,0
desouer01w,10,0.6386112160982157,0.17987846756627704,4.164187983343249,0.0,0
desouer01w,11,0.15301724137931033,0.6386112160982157,0.17987846756627704,0.0,0
dickeke01w,1,0.0,0.0,0.0,0.0,0
dickeke01w,2,0.26169405815423513,0.0,0.0,0.0,0
dillata01w,4,0.0,0.0,0.0,0.0,0
dillata01w,5,0.38973922902494335,0.0,0.0,0.0,0
dillata01w,6,0.214158239143367,0.38973922902494335,0.0,0.0,0
dixonta01w,1,0.0,0.0,0.0,0.0,0
dixonta01w,2,0.09750566893424037,0.0,0.0,0.0,0
dixonta01w,3,0.11027027027027027,0.09750566893424037,0.0,0.0,0
